"id"
"317"	327692
"318"	286413
"319"	251075
"320"	3529636
"321"	174798
"322"	4479819
"323"	5420389
"324"	1673497
"325"	5384529
"326"	3754152
"327"	4237771
"328"	818898
"329"	4665795
"330"	2511089
"331"	3816155
"332"	156303
"333"	3609279
"334"	1714411
"335"	5415143
"336"	1518160
"337"	3164702
"338"	524984
"339"	81123
"340"	6622034
"341"	6448547
"342"	6390528
"343"	2617175
"344"	1578174
"345"	927767
"346"	3252441
"347"	2793750
"348"	609751
"349"	2814372
"350"	5404517
"351"	108930
"352"	1592547
"353"	4450922
"354"	4479506
"355"	437629
"356"	3717921
"357"	5055148
"358"	5762695
"359"	1331089
"360"	752871
"361"	4107019
"362"	3923624
"363"	3823070
"364"	6613316
"365"	6520063
"366"	3980461
"367"	3136639
"368"	3771646
"369"	985278
"370"	1553222
"371"	2885581
"372"	2423052
"373"	6604929
"374"	5473515
"375"	3313754
"376"	494826
"377"	5826446
"378"	401486
"379"	5517986
"380"	582218
"381"	303476
"382"	2572549
"383"	1195754
"384"	1754229
"385"	49382
"386"	2947941
"387"	1137800
"388"	1595776
"389"	6558400
"390"	5400194
"391"	2866253
"392"	4913858
"393"	2582053
"394"	4104165
"395"	6594209
"396"	2936416
"397"	6084817
"398"	3957031
"399"	571182
"400"	5643148
"401"	1350502
"402"	4590427
"403"	4619244
"404"	2182323
"405"	3904537
"406"	909799
"407"	2473059
"408"	572588
"409"	5329880
"410"	5092008
"411"	3715236
"412"	4149516
"413"	2796731
"414"	3865936
"415"	5746154
"416"	5045571
"417"	1373237
"418"	2875035
"419"	3163705
"420"	2092786
"421"	1395621
"422"	163717
"423"	5094880
"424"	5485942
"425"	5412420
"426"	6084641
"427"	2275064
"428"	3008705
"429"	577737
"430"	2749063
"431"	5025448
"432"	6263577
"433"	6057694
"434"	4902706
"435"	1422501
"436"	4559100
"437"	208133
"438"	6234623
"439"	4665867
"440"	2989267
"441"	3717943
"442"	5208890
"443"	3575643
"444"	5463102
"445"	328185
"446"	4470767
"447"	1894919
"448"	4242684
"449"	2178992
"450"	1114144
"451"	205186
"452"	5204744
"453"	6433708
"454"	2218712
"455"	3921131
"456"	3121593
"457"	2017668
"458"	3533151
"459"	462256
"460"	2874260
"461"	985674
"462"	6183000
"463"	1534533
"464"	4660974
"465"	375422
"466"	1152361
"467"	396714
"468"	1181046
"469"	4368084
"470"	994690
"471"	3531065
"472"	6475371
"473"	5444064
"474"	6562105
"475"	1520152
"476"	355491
"477"	6488215
"478"	1792958
"479"	5432198
"480"	5886933
"481"	2210403
"482"	2237268
"483"	2625465
"484"	5872177
"485"	2738044
"486"	1818631
"487"	6505675
"488"	4141650
"489"	6502054
"490"	6317493
"491"	3610095
"492"	1825140
"493"	465581
"494"	3604601
"495"	2969033
"496"	4296586
"497"	3676918
"498"	3305006
"499"	2446219
"500"	3130266
"501"	3401843
"502"	2776943
"503"	6290284
"504"	1833498
"505"	3133121
"506"	5691861
"507"	365234
"508"	1324223
"509"	4618641
"510"	4029302
"511"	291605
"512"	2820743
"513"	1681447
"514"	222667
"515"	5434258
"516"	3781271
"517"	3588735
"518"	5440272
"519"	4060709
"520"	3541749
"521"	885969
"522"	6665511
"523"	5862409
"524"	3933581
"525"	4964975
"526"	4762256
"527"	1310579
"528"	5621876
"529"	271700
"530"	1147894
"531"	2644785
"532"	1240064
"533"	5257524
"534"	6654898
"535"	6537935
"536"	556596
"537"	5686972
"538"	3841539
"539"	1749305
"540"	2108040
"541"	967771
"542"	6545180
"543"	5419017
"544"	4534179
"545"	2568094
"546"	5712548
"547"	5956018
"548"	4699017
"549"	4690664
"550"	6357504
"551"	2339184
"552"	689491
"553"	653215
"554"	6170104
"555"	5247034
"556"	1872558
"557"	2850788
"558"	6031308
"559"	4896547
"560"	915471
"561"	1366418
"562"	4864757
"563"	4368205
"564"	2589309
"565"	2568741
"566"	5570207
"567"	329813
"568"	3952095
"569"	4721798
"570"	3213454
"571"	5693259
"572"	2923024
"573"	2906407
"574"	370919
"575"	5113069
"576"	1541628
"577"	4856798
"578"	653329
"579"	2326843
"580"	3935033
"581"	3057618
"582"	4180252
"583"	2794868
"584"	3338601
"585"	1965376
"586"	1298142
"587"	1482033
"588"	1112781
"589"	1557436
"590"	3103953
"591"	4295439
"592"	3837509
"593"	3938308
"594"	4752645
"595"	3674037
"596"	1166405
"597"	4617589
"598"	2090107
"599"	1009183
"600"	30038
"601"	6603483
"602"	2580039
"603"	2152963
"604"	105219
"605"	5763675
"606"	4965968
"607"	1084398
"608"	5102112
"609"	499012
"610"	1403386
"611"	5589420
"612"	1022571
"613"	2939315
"614"	4566716
"615"	3036741
"616"	3157939
"617"	3197871
"618"	6340231
"619"	1849013
"620"	2549694
"621"	3463292
"622"	5800929
"623"	3631642
"624"	5165618
"625"	6607072
"626"	1381339
"627"	305390
"628"	3382033
"629"	4697208
"630"	413372
"631"	5631996
"632"	3466221
"633"	1964411
"634"	3299539
"635"	2455928
"636"	3869074
"637"	864363
"638"	6427848
"639"	3553941
"640"	5464127
"641"	839219
"642"	5979747
"643"	157224
"644"	810305
"645"	4198428
"646"	6295007
"647"	5783720
"648"	2988021
"649"	2592929
"650"	3188613
"651"	6095629
"652"	2155003
"653"	2527536
"654"	4197681
"655"	4987770
"656"	183041
"657"	3201497
"658"	2092837
"659"	5818648
"660"	2206250
"661"	1092450
"662"	3852230
"663"	1811997
"664"	1899151
"665"	543514
"666"	1479667
"667"	4993652
"668"	3382503
"669"	4821774
"670"	5799794
"671"	4399841
"672"	5361793
"673"	4322268
"674"	2950691
"675"	2496130
"676"	2232684
"677"	5214251
"678"	1102699
"679"	5443214
"680"	4900763
"681"	6134830
"682"	412980
"683"	2859261
"684"	2442575
"685"	4997208
"686"	3194522
"687"	215397
"688"	4666858
"689"	1608917
"690"	3462015
"691"	2102659
"692"	5453039
"693"	4357776
"694"	1780609
"695"	6159280
"696"	4408716
"697"	3305384
"698"	1577658
"699"	1483964
"700"	5940731
"701"	3892366
"702"	1569781
"703"	4071845
"704"	2482791
"705"	2044687
"706"	1339267
"707"	5652514
"708"	5302428
"709"	3780996
"710"	5394821
"711"	5040351
"712"	5999049
"713"	549861
"714"	6119270
"715"	2358930
"716"	3869880
"717"	1277291
"718"	3353427
"719"	6129748
"720"	1238037
"721"	3684787
"722"	955253
"723"	5048403
"724"	4477892
"725"	4842135
"726"	4773237
"727"	5416295
"728"	4445833
"729"	3906720
"730"	4458523
"731"	2563114
"732"	2137693
"733"	6459975
"734"	4491452
"735"	1426889
"736"	1777175
"737"	3743709
"738"	4070840
"739"	3426174
"740"	6201165
"741"	4970415
"742"	4740713
"743"	1544309
"744"	3704115
"745"	3715519
"746"	2899319
"747"	1286396
"748"	2702111
"749"	5014795
"750"	3235974
"751"	4140109
"752"	2037925
"753"	1190940
"754"	4406036
"755"	1492605
"756"	806354
"757"	6529919
"758"	805616
"759"	2370747
"760"	4258623
"761"	2214865
"762"	2437467
"763"	529492
"764"	5229831
"765"	3577830
"766"	1185593
"767"	4768652
"768"	6303133
"769"	3013435
"770"	6552959
"771"	5264239
"772"	2549188
"773"	3594858
"774"	3932362
"775"	6433779
"776"	836824
"777"	2546344
"778"	6305236
"779"	528238
"780"	3894580
"781"	4895584
"782"	2453967
"783"	1342144
"784"	4620422
"785"	2702387
"786"	4539400
"787"	915815
"788"	4004771
"789"	6335405
"790"	3759276
"791"	3494999
"792"	2523736
"793"	4729097
"794"	1169534
"795"	1919726
"796"	4059875
"797"	297642
"798"	3905289
"799"	4225541
"800"	3567197
"801"	3990324
"802"	1521630
"803"	1503343
"804"	1725654
"805"	3691900
"806"	4868262
"807"	432641
"808"	1640252
"809"	1775564
"810"	4053503
"811"	1933784
"812"	2304361
"813"	2085885
"814"	2813376
"815"	3109347
"816"	5699786
"817"	5797395
"818"	5815841
"819"	4158867
"820"	392590
"821"	418678
"822"	5553822
"823"	356464
"824"	1168327
"825"	1806734
"826"	260700
"827"	5648912
"828"	1851483
"829"	236461
"830"	2346151
"831"	4996502
"832"	1203420
"833"	6236439
"834"	2819793
"835"	3834220
"836"	2689835
"837"	2713921
"838"	4840062
"839"	3924772
"840"	6075867
"841"	78090
"842"	4106069
"843"	1333381
"844"	5556456
"845"	5766565
"846"	2166534
"847"	2142485
"848"	5365243
"849"	4124969
"850"	2876305
"851"	1449965
"852"	4480123
"853"	1196996
"854"	6040690
"855"	4471452
"856"	4744605
"857"	117722
"858"	4081997
"859"	1516677
"860"	2781734
"861"	98766
"862"	2390896
"863"	6149761
"864"	1770623
"865"	617392
"866"	4235133
"867"	4701373
"868"	2088544
"869"	4339253
"870"	748027
"871"	2894414
"872"	5461383
"873"	5907435
"874"	1502686
"875"	1502147
"876"	2465907
"877"	439650
"878"	4202013
"879"	1950191
"880"	4714224
"881"	6199315
"882"	3801851
"883"	1100960
"884"	3161921
"885"	832500
"886"	2844743
"887"	204166
"888"	3200955
"889"	2051554
"890"	3998713
"891"	1965569
"892"	1653951
"893"	6210866
"894"	1258651
"895"	515066
"896"	5196036
"897"	5275407
"898"	870815
"899"	6579507
"900"	659500
"901"	4225023
"902"	6631718
"903"	887630
"904"	5411136
"905"	3689107
"906"	5536526
"907"	1972959
"908"	1776152
"909"	912645
"910"	4277813
"911"	5850889
"912"	5062845
"913"	3904931
"914"	6665198
"915"	2287837
"916"	1051400
"917"	6390616
"918"	4901013
"919"	1984385
"920"	6219348
"921"	2750813
"922"	3956236
"923"	4436151
"924"	3493097
"925"	3558973
"926"	1249315
"927"	1618460
"928"	263595
"929"	4765381
"930"	2400871
"931"	1103223
"932"	6067406
"933"	3466328
"934"	6128146
"935"	4921107
"936"	5058299
"937"	6237989
"938"	3056813
"939"	2666013
"940"	4275433
"941"	1319831
"942"	4852867
"943"	1854689
"944"	5352109
"945"	741262
"946"	6245432
"947"	2573040
"948"	365072
"949"	6634510
"950"	6053117
"951"	2615652
"952"	1590832
"953"	5250272
"954"	1750912
"955"	6412629
"956"	3851892
"957"	3823721
"958"	5391559
"959"	3042067
"960"	3231846
"961"	3560108
"962"	2391758
"963"	2064360
"964"	3003578
"965"	4477175
"966"	2514501
"967"	5779732
"968"	1333403
"969"	3590922
"970"	35783
"971"	5721072
"972"	5407533
"973"	1621062
"974"	3321453
"975"	2930812
"976"	751839
"977"	6537190
"978"	4888786
"979"	6012023
"980"	933210
"981"	612773
"982"	5284440
"983"	2507794
"984"	325814
"985"	910591
"986"	5575067
"987"	2141858
"988"	710271
"989"	5205006
"990"	6262599
"991"	2112624
"992"	6007073
"993"	4161503
"994"	3856217
"995"	1668900
"996"	3288471
"997"	2526869
"998"	2574297
"999"	2725973
"1000"	3092946
"1001"	88803
"1002"	407930
"1003"	1457994
"1004"	3391067
"1005"	3734838
"1006"	1625870
"1007"	2058676
"1008"	1175845
"1009"	65045
"1010"	2330670
"1011"	3540987
"1012"	1449937
"1013"	2080654
"1014"	881672
"1015"	2899508
"1016"	4519160
"1017"	5767114
"1018"	2050839
"1019"	6236833
"1020"	5809077
"1021"	6466814
"1022"	2725610
"1023"	4825436
"1024"	779758
"1025"	1302653
"1026"	1471566
"1027"	5554256
"1028"	1972265
"1029"	1684631
"1030"	2234160
"1031"	5370241
"1032"	2268318
"1033"	4083165
"1034"	1797175
"1035"	150884
"1036"	5343984
"1037"	3528105
"1038"	4018408
"1039"	2146344
"1040"	3706367
"1041"	4308989
"1042"	2431185
"1043"	756691
"1044"	6176325
"1045"	6004666
"1046"	2015231
"1047"	1054830
"1048"	3345384
"1049"	3640760
"1050"	3635717
"1051"	2446404
"1052"	1241361
"1053"	5734459
"1054"	3643367
"1055"	5114547
"1056"	5515890
"1057"	1651887
"1058"	4078821
"1059"	6052235
"1060"	843908
"1061"	1417910
"1062"	4652256
"1063"	49506
"1064"	4248581
"1065"	5088402
"1066"	4758344
"1067"	871292
"1068"	1996948
"1069"	1022174
"1070"	2232879
"1071"	2246390
"1072"	4205427
"1073"	5035641
"1074"	1832167
"1075"	1418335
"1076"	2387313
"1077"	4888433
"1078"	2868963
"1079"	458085
"1080"	1627697
"1081"	3836649
"1082"	291148
"1083"	6369395
"1084"	92591
"1085"	1506537
"1086"	3141177
"1087"	824860
"1088"	4685442
"1089"	5743010
"1090"	5795980
"1091"	4435226
"1092"	6153130
"1093"	3187612
"1094"	5076366
"1095"	84476
"1096"	2110771
"1097"	215244
"1098"	5967072
"1099"	4978443
"1100"	6247222
"1101"	1415313
"1102"	3245673
"1103"	4423945
"1104"	4829488
"1105"	5474589
"1106"	6661979
"1107"	3833377
"1108"	2846374
"1109"	4420114
"1110"	5899445
"1111"	3974351
"1112"	2720203
"1113"	5567246
"1114"	4789864
"1115"	1034709
"1116"	5320944
"1117"	3037288
"1118"	668677
"1119"	5108244
"1120"	3824006
"1121"	5823801
"1122"	5504931
"1123"	3856245
"1124"	3423620
"1125"	2097844
"1126"	1480785
"1127"	5994557
"1128"	5015595
"1129"	322267
"1130"	5572417
"1131"	4544545
"1132"	2675017
"1133"	4080547
"1134"	2793640
"1135"	3678325
"1136"	806912
"1137"	1357094
"1138"	5748927
"1139"	1497842
"1140"	5945597
"1141"	1233870
"1142"	353214
"1143"	1548278
"1144"	2953428
"1145"	4863073
"1146"	2451335
"1147"	5058712
"1148"	3244895
"1149"	5809853
"1150"	3242594
"1151"	2114727
"1152"	4670119
"1153"	1153714
"1154"	3888997
"1155"	3075062
"1156"	1313714
"1157"	915722
"1158"	5597129
"1159"	4881564
"1160"	714788
"1161"	845274
"1162"	1617738
"1163"	4639117
"1164"	1085205
"1165"	6691670
"1166"	6614629
"1167"	5411783
"1168"	5900685
"1169"	3169534
"1170"	5790465
"1171"	6220174
"1172"	5102841
"1173"	6654580
"1174"	1923271
"1175"	4447815
"1176"	3732967
"1177"	1768361
"1178"	5868952
"1179"	2355750
"1180"	2308169
"1181"	10532
"1182"	2651812
"1183"	498086
"1184"	348570
"1185"	2278497
"1186"	5627082
"1187"	158285
"1188"	4868141
"1189"	4189851
"1190"	4974024
"1191"	5170808
"1192"	142284
"1193"	2683343
"1194"	3621639
"1195"	2051168
"1196"	4331659
"1197"	2393106
"1198"	1108705
"1199"	6647925
"1200"	2704543
"1201"	6473222
"1202"	6658472
"1203"	2244870
"1204"	3479872
"1205"	1134868
"1206"	4138208
"1207"	5912529
"1208"	1911686
"1209"	4927925
"1210"	259670
"1211"	4504568
"1212"	3486150
"1213"	3792504
"1214"	5314847
"1215"	5141594
"1216"	4521044
"1217"	1151528
"1218"	3201360
"1219"	6340333
"1220"	441869
"1221"	3781875
"1222"	1004075
"1223"	5492127
"1224"	282002
"1225"	1327708
"1226"	6628818
"1227"	49322
"1228"	6545966
"1229"	4380750
"1230"	4098192
"1231"	1940995
"1232"	1884768
"1233"	4046812
"1234"	1950744
"1235"	2104344
"1236"	6355158
"1237"	1729460
"1238"	5214283
"1239"	4182594
"1240"	2955474
"1241"	2339222
"1242"	2849591
"1243"	2045880
"1244"	2752218
"1245"	1219311
"1246"	1156533
"1247"	1825361
"1248"	3084155
"1249"	4970796
"1250"	3115207
"1251"	2019163
"1252"	166635
"1253"	4874869
"1254"	908400
"1255"	2691777
"1256"	1221508
"1257"	865296
"1258"	4733472
"1259"	4713641
"1260"	5193284
"1261"	2183936
"1262"	2698877
"1263"	5364112
"1264"	6120964
"1265"	4584405
"1266"	3981031
"1267"	2310689
"1268"	3382761
"1269"	2537816
"1270"	4290994
"1271"	5769524
"1272"	1733724
"1273"	5769664
"1274"	237847
"1275"	4580522
"1276"	3955518
"1277"	3048068
"1278"	339120
"1279"	317565
"1280"	6623464
"1281"	19265
"1282"	5317792
"1283"	4720297
"1284"	604683
"1285"	6308100
"1286"	5504893
"1287"	3079668
"1288"	5391124
"1289"	4158655
"1290"	255536
"1291"	6155656
"1292"	803989
"1293"	5097920
"1294"	3526802
"1295"	1015190
"1296"	2742584
"1297"	2371770
"1298"	5440428
"1299"	1543555
"1300"	6073210
"1301"	3288383
"1302"	5302181
"1303"	1874533
"1304"	1730444
"1305"	3780640
"1306"	1667658
"1307"	2951042
"1308"	5947534
"1309"	5308267
"1310"	6150408
"1311"	1968286
"1312"	4135252
"1313"	5141495
"1314"	3643738
"1315"	5281744
"1316"	4650681
"1317"	1024854
"1318"	3897929
"1319"	5897953
"1320"	2371104
"1321"	4406495
"1322"	2465318
"1323"	6309919
"1324"	2869799
"1325"	1880266
"1326"	5707703
"1327"	113795
"1328"	5221301
"1329"	2583885
"1330"	1445903
"1331"	2107487
"1332"	4011886
"1333"	4803421
"1334"	5240455
"1335"	4495626
"1336"	5543662
"1337"	5608860
"1338"	3294539
"1339"	3947148
"1340"	4865305
"1341"	2438457
"1342"	3853615
"1343"	6466922
"1344"	3084096
"1345"	6054978
"1346"	5103809
"1347"	6353743
"1348"	4887561
"1349"	1317652
"1350"	4995498
"1351"	3041670
"1352"	4507712
"1353"	2605026
"1354"	3676094
"1355"	4365068
"1356"	3493604
"1357"	6595274
"1358"	5300849
"1359"	1885499
"1360"	1445264
"1361"	8532
"1362"	4726238
"1363"	5965244
"1364"	1086337
"1365"	3865586
"1366"	1755078
"1367"	3816849
"1368"	4704999
"1369"	3316702
"1370"	2191911
"1371"	3384332
"1372"	2875268
"1373"	6337427
"1374"	3359682
"1375"	3647944
"1376"	1513889
"1377"	3177653
"1378"	4998383
"1379"	1268665
"1380"	4047116
"1381"	1118586
"1382"	3161498
"1383"	3334444
"1384"	2862518
"1385"	4805440
"1386"	1983401
"1387"	2544824
"1388"	5262183
"1389"	4310180
"1390"	4040180
"1391"	4538128
"1392"	2326202
"1393"	2655675
"1394"	4261023
"1395"	3255507
"1396"	6438660
"1397"	5632467
"1398"	5987628
"1399"	5669201
"1400"	4945224
"1401"	567944
"1402"	520098
"1403"	2568047
"1404"	4068801
"1405"	6057261
"1406"	1463787
"1407"	2835071
"1408"	115945
"1409"	2652776
"1410"	5546149
"1411"	3083434
"1412"	6552728
"1413"	2252397
"1414"	2339994
"1415"	4918884
"1416"	4578721
"1417"	6114047
"1418"	747336
"1419"	1471076
"1420"	5771435
"1421"	2365204
"1422"	6142471
"1423"	881501
"1424"	5412986
"1425"	1476302
"1426"	6081247
"1427"	3187724
"1428"	1032641
"1429"	1397848
"1430"	2249438
"1431"	6443555
"1432"	6420618
"1433"	1947098
"1434"	260724
"1435"	406857
"1436"	5285888
"1437"	2297639
"1438"	805809
"1439"	5271555
"1440"	5719696
"1441"	3810340
"1442"	5127230
"1443"	5674745
"1444"	2385172
"1445"	5704698
"1446"	2454192
"1447"	6143987
"1448"	3860432
"1449"	4143102
"1450"	596072
"1451"	1016314
"1452"	5401881
"1453"	3146840
"1454"	5334570
"1455"	3382082
"1456"	5527704
"1457"	1142047
"1458"	5421062
"1459"	190966
"1460"	3039757
"1461"	6589327
"1462"	944700
"1463"	5468315
"1464"	1424961
"1465"	5758898
"1466"	431260
"1467"	5374155
"1468"	868444
"1469"	988045
"1470"	1823957
"1471"	1174368
"1472"	4677916
"1473"	6119070
"1474"	2912006
"1475"	616591
"1476"	5411951
"1477"	4383932
"1478"	4489080
"1479"	4379140
"1480"	6018214
"1481"	3793872
"1482"	1260258
"1483"	2979134
"1484"	6430819
"1485"	4394866
"1486"	1809792
"1487"	2956033
"1488"	607423
"1489"	8115
"1490"	4686214
"1491"	2856540
"1492"	3696371
"1493"	1843608
"1494"	225341
"1495"	2174358
"1496"	787329
"1497"	5383181
"1498"	5365406
"1499"	965564
"1500"	3102978
"1501"	1084232
"1502"	5448500
"1503"	3129777
"1504"	5423771
"1505"	6606426
"1506"	6531698
"1507"	2867829
"1508"	369320
"1509"	686819
"1510"	5726989
"1511"	6358410
"1512"	3997703
"1513"	5501424
"1514"	857396
"1515"	191777
"1516"	6306451
"1517"	3638961
"1518"	6508203
"1519"	4770361
"1520"	2709890
"1521"	6444755
"1522"	2799097
"1523"	69398
"1524"	6230960
"1525"	4507620
"1526"	5185648
"1527"	1083700
"1528"	1130283
"1529"	4988860
"1530"	1891067
"1531"	1159957
"1532"	5633709
"1533"	4121217
"1534"	5724737
"1535"	4091226
"1536"	1815850
"1537"	3854505
"1538"	4503600
"1539"	4364025
"1540"	6315788
"1541"	4725086
"1542"	824928
"1543"	1933886
"1544"	3294443
"1545"	6661252
"1546"	2797121
"1547"	6271020
"1548"	308229
"1549"	5318033
"1550"	2155269
"1551"	836162
"1552"	3202513
"1553"	6152277
"1554"	3532227
"1555"	3295851
"1556"	1250749
"1557"	4126849
"1558"	372325
"1559"	690041
"1560"	5400719
"1561"	2791696
"1562"	5652530
"1563"	2544438
"1564"	931580
"1565"	2421329
"1566"	6493910
"1567"	1119475
"1568"	2551643
"1569"	2476474
"1570"	5238896
"1571"	76975
"1572"	2922917
"1573"	6110272
"1574"	2945641
"1575"	1986900
"1576"	1309697
"1577"	4836995
"1578"	2665883
"1579"	5704167
"1580"	4221290
"1581"	4487568
"1582"	1175983
"1583"	2294207
"1584"	1512078
"1585"	4500009
"1586"	4972268
"1587"	2144574
"1588"	4764613
"1589"	2879476
"1590"	3690625
"1591"	5131600
"1592"	1324612
"1593"	1177196
"1594"	4547481
"1595"	2871626
"1596"	4432682
"1597"	6545879
"1598"	2400262
"1599"	1582247
"1600"	5772600
"1601"	1836985
"1602"	3283673
"1603"	1349935
"1604"	671596
"1605"	1332203
"1606"	1535608
"1607"	3322178
"1608"	5993990
"1609"	5079830
"1610"	4723236
"1611"	361233
"1612"	3449284
"1613"	1429715
"1614"	4334028
"1615"	1540892
"1616"	3764416
"1617"	1240372
"1618"	1285304
"1619"	1461935
"1620"	4873707
"1621"	2039576
"1622"	2956338
"1623"	4086669
"1624"	3714074
"1625"	1956697
"1626"	1182572
"1627"	3178219
"1628"	5870568
"1629"	3664750
"1630"	2943879
"1631"	2806867
"1632"	796659
"1633"	3410291
"1634"	4375241
"1635"	912699
"1636"	2149460
"1637"	3613186
"1638"	2442802
"1639"	1060728
"1640"	4870627
"1641"	375270
"1642"	1291613
"1643"	6077863
"1644"	3403299
"1645"	1166257
"1646"	5330753
"1647"	5077554
"1648"	6242955
"1649"	1818614
"1650"	77784
"1651"	5577307
"1652"	1516618
"1653"	6019289
"1654"	5252885
"1655"	1788051
"1656"	4538581
"1657"	1394740
"1658"	393174
"1659"	1925963
"1660"	1867431
"1661"	1037821
"1662"	124220
"1663"	5524628
"1664"	632794
"1665"	1807620
"1666"	3471703
"1667"	2763738
"1668"	613391
"1669"	2825872
"1670"	2821331
"1671"	835248
"1672"	6047428
"1673"	5134917
"1674"	507897
"1675"	1857329
"1676"	4059228
"1677"	5543773
"1678"	4867200
"1679"	5499919
"1680"	1289041
"1681"	4475734
"1682"	2124712
"1683"	2598580
"1684"	1219435
"1685"	4399869
"1686"	5744766
"1687"	4908176
"1688"	335863
"1689"	903116
"1690"	5197770
"1691"	2197777
"1692"	1699243
