"","user_id","username","t_group","location","country","lat","lng","followers_count","friends_count"
"1195",390861996,"CASEYANNETTE","C","","",0,0,309,413
"1196",391081466,"Jduub10","C","United States","US",37.09024,-95.71289,10,14
"1197",391497091,"paulrlanni","C","Syracuse, NY","US",43.04812,-76.14742,152,176
"1198",392759748,"melstoys10","T","NC","US",35.75957,-79.0193,27,110
"1199",394288029,"niicoleHArrison","T","Long island • New York City","US",40.78914,-73.13496,941,480
"1200",394379881,"GeorgiaDaskalos","C","","",0,0,565,752
"1201",395476407,"Zelidasquare","C","","",0,0,641,590
"1202",395489491,"firstduel2","C","","",0,0,15,24
"1203",395701428,"JulBjuled","C","USA","US",37.09024,-95.71289,556,459
"1204",396409379,"TannerHarvey163","C","Austin, Tx","US",30.26715,-97.74306,143,1157
"1205",396985411,"Corkann","C","The Hawkeye State","US",41.878,-93.0977,148,160
"1206",398595402,"JesseKeene1","C","","",0,0,14,26
"1207",399151296,"Tim56a56","C","United States","US",37.09024,-95.71289,27,106
"1208",400271854,"ChrisBlack42","C","","",0,0,31,4
"1209",400407247,"angelabesecker","T","San Antonio, TX","US",29.42412,-98.49363,131,740
"1210",400683504,"blaineroutz","T","Blaine Minnesota","US",45.1608,-93.23495,22,55
"1211",401657173,"luxorgroup","C","Florida, USA","US",27.66483,-81.51575,737,1287
"1212",402224724,"MarkABottorff","T","Columbus Ohio","US",39.96118,-82.99879,46,139
"1213",402434981,"JSears68","C","Indianapolis, IN","US",39.7684,-86.15807,209,253
"1214",402829053,"_apostleoffire","C","New York","US",40.71278,-74.00594,658,522
"1215",403185514,"michael60007","T","","",0,0,53,10
"1216",404566607,"JonesysGirl227","C","USA","US",37.09024,-95.71289,127,481
"1217",405077173,"stark_lee","C","Dallas tx","US",32.77666,-96.79699,81,72
"1218",405089669,"HandStandMensch","C","","",0,0,48,39
"1219",405596073,"LeonaMJea","C","New Hampshire","US",43.19385,-71.5724,12,49
"1220",405717961,"LookerCherry","T","","",0,0,25,7
"1221",406278526,"505Gibbs","T","","",0,0,5,22
"1222",406330242,"loscabosmann","C","San Antonio, TX","US",29.42412,-98.49363,50,61
"1223",408110251,"scrafano123","T","","",0,0,61,93
"1224",408131186,"twoeagles46","C","Edinburg Ohio","US",41.09978,-81.14593,13,10
"1225",408543148,"MoonHutch","C","Daytona Beach Fl","US",29.21081,-81.02283,372,660
"1226",408836805,"thefridaybarn","C","Pepperell, Massachusetts","US",42.66592,-71.58844,56,46
"1227",410073869,"hotsy7","C","","",0,0,96,104
"1228",410286704,"udubfan13","C","Arizona, USA","US",34.04893,-111.09373,465,601
"1229",410988641,"StephenFBatres","C","Boston, MA","US",42.36008,-71.05888,324,588
"1230",411380833,"Flewbys","C","Texas, USA","US",31.9686,-99.90181,120,372
"1231",411733595,"lesterjlong","C","","",0,0,23,46
"1232",412054537,"AngelaTribble","C","","",0,0,51,103
"1233",413937496,"SusanTrask1","C","","",0,0,8,17
"1234",414211508,"kuhnert67","T","","",0,0,115,67
"1235",414692885,"4gatoscuba","C","...USA?","US",37.09024,-95.71289,149,126
"1236",415918481,"JoyfulHermit","C","a happy hermitage","US",32.04144,-102.115,41,58
"1237",416547092,"CatawbaCossack","C","South Jersey & Delaware, USA","JE",49.21444,-2.13125,726,1112
"1238",416897564,"JChuck2121","C","","",0,0,227,197
"1239",418548489,"Appleline1","T","","",0,0,269,352
"1240",419305953,"wvmustang","C","","",0,0,12,43
"1241",419976682,"MAK560","C","","",0,0,139,145
"1242",421224320,"2135Dan","C","","",0,0,35,98
"1243",421460536,"nancyluciani","C","Deerfield Beach, FL","US",26.31841,-80.09977,22,91
"1244",421774962,"francoislovesme","T","","",0,0,194,340
"1245",422217076,"AmaliaTomlinson","C","Albuquerque, NM","US",35.08533,-106.60555,89,92
"1246",423604520,"tomenater","T","Minnesota, USA","US",46.72955,-94.6859,101,57
"1247",423839876,"RandalGerman","C","","",0,0,145,349
"1248",426272212,"benpat34","C","","",0,0,193,369
"1249",426845656,"njkubi53","C","","",0,0,41,104
"1250",428330981,"JesusWithMe247","C","","",0,0,393,1135
"1251",428738421,"drew_beastmode","C","","",0,0,94,119
"1252",429337361,"PoppBen","C","United States","US",37.09024,-95.71289,227,277
"1253",430292082,"RCampopiano","C","Cranston, RI","US",41.77982,-71.43728,211,674
"1254",431224149,"KzCrazy66","C","","",0,0,591,1581
"1255",431243129,"RodgerVarley","C","","",0,0,92,73
"1256",431657221,"Randski1","C","Nj","US",40.05832,-74.40566,12,36
"1257",432393010,"BDWood73","C","","",0,0,318,493
"1258",432479345,"jduck3","T","","",0,0,7,29
"1259",433605274,"das_tiger","T","","",0,0,34,99
"1260",433762528,"jesswegrzyn","T","","",0,0,130,255
"1261",435859908,"crapsguy58","C","Sebring, FL","US",27.49559,-81.44091,32,26
"1262",436069514,"Mr_Brett_420","C","Kansas City, MO","US",39.09973,-94.57857,48,188
"1263",436753331,"BFI_69","C","New Whiteland, IN","US",39.5581,-86.09526,151,996
"1264",437056745,"genek42","C","Fort Lauderdale, Nantucket,","US",41.28347,-70.09945,7,41
"1265",437446277,"GajanandGoutam","C","India (jaipur)","IN",26.91243,75.78727,158,362
"1266",437832913,"Jessetaylor50","C","San Jose, CA","US",37.33821,-121.88633,130,253
"1267",437994531,"AmyShields0","T","","",0,0,53,141
"1268",438827578,"The_Social_Goat","C","In the jungles of Florida!!","US",28.7179,-81.08182,318,212
"1269",438848563,"TweeterLE2012","T","Mid Atlantic U.S.A.","US",40.21641,-73.27654,532,906
"1270",438907912,"mprince33","C","","",0,0,8,59
"1271",440490450,"swagdadhart","C","","",0,0,38,96
"1272",441311600,"fusion1799","C","","",0,0,220,686
"1273",446689439,"BillTryon","C","","",0,0,8,7
"1274",448205109,"SharonWoodson","C","Port Clinton, OH","US",41.512,-82.93769,8,13
"1275",448323541,"Heeeellllooooo","C","","",0,0,896,1859
"1276",448657878,"ExFoxNewsFan","C","","",0,0,NA,NA
"1277",448709580,"NicolNYG","C","New York","US",40.71278,-74.00594,209,317
"1278",449728001,"HealyLee","C","Rosedale Md","US",39.32011,-76.51552,211,257
"1279",450268538,"SouthOmahaTrump","C","Omaha, NE","US",41.25236,-95.99799,191,145
"1280",451096876,"wturner914","C","","",0,0,28,92
"1281",451603759,"LibStevie","C","","",0,0,523,857
"1282",453507246,"diamondgirl2222","C","","",0,0,202,410
"1283",453638588,"princess_1829","T","","",0,0,175,460
"1284",455381344,"bestsellershere","C","Scottsdale, AZ","US",33.49417,-111.92605,41,347
"1285",456068377,"xyz123456j","T","","",0,0,20,68
"1286",456366052,"CarrieLindsay2","C","","",0,0,11,32
"1287",456881284,"bigE4paint","C","Salem, VA.","US",37.29347,-80.05476,40,160
"1288",457110693,"SteveRogers40","C","olympia Wa","US",47.03787,-122.9007,26,114
"1289",457152835,"Mad1inUSA","C","","",0,0,720,694
"1290",457162357,"waynelohnberima","C","","",0,0,7,57
"1291",457872125,"LindaHatton","C","Bentonville, AR","US",36.37285,-94.20882,36,53
"1292",458370340,"rgiann01","C","","",0,0,143,222
"1293",458542982,"carolehers","C","Wellington, FL","US",26.66176,-80.26836,33,90
"1294",459039862,"kmcs1957","C","","",0,0,71,314
"1295",459335838,"anp110","C","","",0,0,70,185
"1296",460803829,"Kbj135Dimples","T","","",0,0,6,24
"1297",461391621,"pyr411","T","So Cal","US",36.77826,-119.41793,45,19
"1298",461574120,"RPTriplett","T","Maryland","US",39.04575,-76.64127,101,217
"1299",462147169,"Whatfour","C","Grand Cayman","KY",19.32217,-81.24087,129,561
"1300",463010157,"jasonb2b","C","","",0,0,20,200
"1301",463138486,"EsmahanW","C","","",0,0,93,39
"1302",463275575,"shawn94568","C","","",0,0,2,15
"1303",464361232,"DeanNHRARacing","T","Evans City, PA","US",40.76923,-80.06284,172,179
"1304",464585750,"wldgrl","C","Eagle River Alaska","US",61.32932,-149.56805,229,1172
"1305",465164003,"REDSOX31399","T","Planet Earth","GB",53.35702,-2.08536,181,829
"1306",465177877,"Ayo_itsSmoochi","T","New York","US",40.71278,-74.00594,417,527
"1307",466100073,"janemlr","C","Newcastle, CA","US",38.87368,-121.13389,7,27
"1308",466109180,"sunne1954","C","cascadia, wa state usa","US",47.91883,-122.18948,103,97
"1309",466120645,"RainieMarquez","C","United States of America","US",37.09024,-95.71289,495,884
"1310",466123593,"ChicagoILBob","C","","",0,0,16,20
"1311",466131147,"thejameswalter","C","Susanville, CA","US",40.41628,-120.65301,61,69
"1312",466134862,"kctii","C","United States","US",37.09024,-95.71289,17,4
"1313",466854949,"VictoriaSkyline","C","UK","GB",55.37805,-3.43597,903,995
"1314",467685073,"lyndarae8688","C","Eldorado, OK","US",34.47202,-99.64815,279,1302
"1315",467692645,"DEBirch1","C","Woodstock, Ga.","US",34.10149,-84.51938,57,92
"1316",468769204,"FloydRoot","C","","",0,0,23,66
"1317",468886295,"stupiho","C","","",0,0,27,27
"1318",469953868,"richter_patrick","T","Charleston, SC","US",32.77647,-79.93105,107,168
"1319",470610984,"sallyboy4","C","","",0,0,56,120
"1320",471557598,"WalkerjohnP","C","Kentucky","US",37.83933,-84.27002,212,355
"1321",472058366,"DChaponot","C","Greater Atlanta","US",33.74196,-84.56898,211,412
"1322",472104597,"richierichjohns","C","","",0,0,7,25
"1323",472227013,"CarolGTrainer","C","","",0,0,32,90
"1324",472376571,"enrico_morton","T","South Africa","ZA",-30.55948,22.93751,330,730
"1325",472570032,"FalconRavenHawk","C","Pennsylvania, USA","US",41.20332,-77.19452,29,73
"1326",472578650,"mcglynn_15","C","Milton, NY","US",41.65982,-73.95708,498,215
"1327",472648997,"max_harris_usa","T","Dallas, Texas","US",32.77666,-96.79699,68,113
"1328",472653951,"Waterbender1987","C","United States","US",37.09024,-95.71289,420,1054
"1329",472970979,"kenkrabbejr","C","indianapolis","US",39.7684,-86.15807,24,265
"1330",473345944,"lightingright","C","","",0,0,50,142
"1331",473552381,"WolfertDan","C","United States","US",37.09024,-95.71289,158,333
"1332",474193096,"JohnSena29palms","C","","",0,0,9,46
"1333",474984124,"tgmoney17","C","West Palm Beach","US",26.71534,-80.05337,148,93
"1334",475071601,"stephenlawlor3","C","","",0,0,67,156
"1335",476752898,"EvaLisco","T","Texas","US",31.9686,-99.90181,80,94
"1336",476981734,"LucyLouSteele","C","","",0,0,66,51
"1337",477332662,"JAOATTY","T","Granger Indiana","US",41.75338,-86.11084,88,48
"1338",478033242,"justinecoops","T","","",0,0,180,510
"1339",478056284,"JayKatie163","T","On top of the world","US",27.99951,-82.73741,16,43
"1340",478275928,"skywalker22581","C","Long Island","US",40.78914,-73.13496,8,33
"1341",478899060,"BernieEnloe","T","","",0,0,35,52
"1342",479205276,"robynlynn62","C","Chicago","US",41.87811,-87.6298,3,34
"1343",479536852,"jdlynch7","C","La Marque, Texas","US",29.36857,-94.97131,45,104
"1344",480634356,"ricardor8234","C","Orlando","US",28.53834,-81.37924,577,800
"1345",480654543,"StanRykowski","C","","",0,0,21,22
"1346",481524660,"tj_munn","C","Westmoreland, NY","US",43.11627,-75.40374,313,48
"1347",483477984,"Angrygio","C","South Florida","US",27.66483,-81.51575,52,272
"1348",484391366,"JWOrtiz1","T","","",0,0,52,47
"1349",485175498,"DebraNorman2","C","Rhode Island","US",41.58009,-71.47743,93,392
"1350",485333041,"RugRat75","C","knoxville, TN","US",35.96064,-83.92074,113,257
"1351",485435517,"SarahLeeBiscuit","T","","",0,0,155,346
"1352",486260371,"Soapy_10","C","","",0,0,55,62
"1353",487689054,"maryannatlanta","C","","",0,0,161,117
"1354",488521370,"bushido185","C","Kansas City, MO","US",39.09973,-94.57857,125,408
"1355",488811040,"ErnieGonzalez1","C","","",0,0,26,14
"1356",489722000,"wandasworld1","C","Pueblo, CO","US",38.25445,-104.60914,489,977
"1357",490665202,"ScottVBlackmon","C","","",0,0,47,131
"1358",490811670,"MelissaSommer3","C","Holtsville,NY","US",40.81538,-73.04511,154,284
"1359",490900516,"mbw1982","T","","",0,0,87,250
"1360",491497803,"chefcammi","C","Maryland","US",39.04575,-76.64127,280,361
"1361",491579050,"MunguiaRay","T","Colorado, USA","US",39.55005,-105.78207,54,103
"1362",491645105,"ab2623","C","Michigan, USA","US",44.31484,-85.60236,20,97
"1363",491687172,"Salak_6","C","Pittsburgh, PA","US",40.44062,-79.99589,213,474
"1364",491888798,"GEMagination","C","Chicago, IL","US",41.87811,-87.6298,30,30
"1365",493129895,"medstudentmom","C","","",0,0,23,52
"1366",493233377,"mckayusa","C","Oregon, USA","US",43.80413,-120.5542,611,591
"1367",494606832,"Kim1780Castillo","T","","",0,0,93,26
"1368",495017296,"Clusterduck88","C","Lake View","IE",54.01643,-7.52577,79,498
"1369",495396045,"gail_timmerman","C","down on the farm, nj","US",40.05832,-74.40566,15,46
"1370",496413137,"JerryJerry1948","T","","",0,0,36,169
"1371",496962776,"mbakerafc","C","","",0,0,125,233
"1372",497181824,"garciapc8288","C","","",0,0,15,3
"1373",499781396,"SoreThumbsBill","T","","",0,0,522,439
"1374",500041249,"Murfalad","C","","",0,0,12,14
"1375",501225519,"Braddles_Farr","T","Colchester, England","GB",51.89593,0.89187,145,356
"1376",501276520,"HeresyT","C","California","US",36.77826,-119.41793,12,8
"1377",501334328,"LilCurtjohn","C","Seattle, WA","US",47.60621,-122.33207,11,4
"1378",505062730,"guyruggieri","T","","",0,0,93,64
"1379",505394902,"pattyannelc","T","Florida, USA","US",27.66483,-81.51575,25,60
"1380",505687185,"gsmcconnell","C","Louisiana","US",30.9843,-91.96233,199,1025
"1381",506399081,"CynthiaPhelix3","C","Kansas","US",39.0119,-98.48425,69,70
"1382",509265919,"Mt49ersFan","C","Montana","US",46.87968,-110.36257,27,136
"1383",509600680,"kyle_vdr","C","","",0,0,39,74
"1384",513380390,"Rach32898884","C","New York, USA  Born and raised","US",40.71278,-74.00594,69,134
"1385",513897240,"r1clayburn","C","","",0,0,30,57
"1386",514662893,"MommyPoker","T","","",0,0,55,76
"1387",514851344,"trollmanX5","C","","",0,0,32,41
"1388",515776233,"art2EVRM","C","Leiden","NL",52.16011,4.49701,229,586
"1389",515875166,"buona_donna","C","","",0,0,383,810
"1390",515912013,"YTC333","T","","",0,0,11,10
"1391",516180305,"Fequalszero","T","Waterford, Mi","US",42.69074,-83.40661,7,7
"1392",518375650,"elusivebecca","C","","",0,0,NA,NA
"1393",518444952,"ByronBrown8","C","California, USA","US",36.77826,-119.41793,18,87
"1394",518715637,"Mgv19118","C","","",0,0,129,98
"1395",518976403,"P_I_C2008","C","","",0,0,36,65
"1396",519267472,"ABVegas","C","The Silver State","US",38.80261,-116.41939,27,67
"1397",519973071,"Hyta_n","C","","",0,0,78,363
"1398",520050177,"502crate","C","toronto","CA",43.65323,-79.38318,18,72
"1399",520122398,"MamaLedesss","C","","",0,0,25,49
"1400",520818520,"johnMcowboy","C","","",0,0,14,133
"1401",521489525,"4thewire","C","","",0,0,119,125
"1402",522348063,"foods_datcrunch","T","","",0,0,5,8
"1403",522827289,"maxjags18","T","alabama","US",32.31823,-86.9023,161,234
"1404",523880380,"PaigeLawrence4","C","","",0,0,46,184
"1405",525033328,"ACrissmanx","C","Houston, TX","US",29.76043,-95.3698,6,182
"1406",525646247,"knigh9997","C","","",0,0,53,128
"1407",525682544,"gholtfromYL","C","","",0,0,9,19
"1408",525835379,"MalayaleeBoy","C","Utica, New York","US",43.1009,-75.23266,18,15
"1409",525847693,"go_rillv","C","W T R V L x U W S x P C","DE",52.39057,13.06447,29,85
"1410",526650981,"Stacy76Stacy","C","","",0,0,47,266
"1411",526688864,"bobcampbell_az","C","Southern Arizona","US",33.39555,-112.50559,24,25
"1412",527530036,"schnul","T","wisconsin","US",43.78444,-88.78787,5,25
"1413",527857219,"pl3313","C","Illinois","US",40.63312,-89.39853,3,16
"1414",528823333,"maureeninct","C","","",0,0,323,676
"1415",529082391,"hnb1936","C","","",0,0,31,114
"1416",529653758,"pmluis28","C","Miami, FL","US",25.76168,-80.19179,46,113
"1417",529878423,"NCREPUBLICAN","C","","",0,0,52,88
"1418",530813732,"pemersonvb111","C","","",0,0,74,93
"1419",531192647,"MikeWolfe1240","C","","",0,0,127,53
"1420",531270061,"moonbaseorbust1","C","","",0,0,413,904
"1421",532336532,"MsMaryStMichael","C","","",0,0,30,3
"1422",532350416,"drenamay1","C","Minden, NV","US",38.95407,-119.76573,367,536
"1423",532513408,"LindaHarden","C","Naples, Florida","US",26.14204,-81.79481,145,154
"1424",532681307,"gerristandler","C","","",0,0,8,45
"1425",532701470,"Susan55566223","T","","",0,0,69,56
"1426",532757292,"CClaudiabarry","C","","",0,0,182,589
"1427",533370220,"Byronditto","T","NY","US",40.71278,-74.00594,7,101
"1428",533513433,"FranklinMntnMom","C","","",0,0,93,137
"1429",534629130,"iwasadem","T","","",0,0,7,25
"1430",535954965,"rockymtnnana","C","","",0,0,32,118
"1431",537392644,"fusarojohn","C","Sunrise","US",26.16697,-80.2566,94,235
"1432",537855078,"tnlandsurveyor","C","Gatlinburg","US",35.71426,-83.51016,63,61
"1433",538610537,"Tysons498","C","","",0,0,20,21
"1434",538683858,"Deanne96792","C","","",0,0,38,123
"1435",539463065,"Thin_As_Lizzy","C","Bognor Regis, UK","GB",50.783,-0.67306,22,139
"1436",539976916,"sew_lois","C","Maryland, Eastern Shore","US",39.32433,-76.4475,147,204
"1437",540224975,"LynetteNazario","C","","",0,0,123,88
"1438",540907655,"KeashaDrury","T","Cape Girardeau, Missouri ","US",37.30588,-89.51815,159,558
"1439",541282117,"frankliso98","C","New Jersey","US",40.05832,-74.40566,63,217
"1440",541398957,"lhardy9262","C","","",0,0,22,201
"1441",544508978,"GaryBarwick1","C","","",0,0,7,18
"1442",545423432,"TopHatPat","C","","",0,0,12,12
"1443",545637717,"Planetcide","C","Wyoming","US",43.07597,-107.29028,202,197
"1444",546623432,"play1aw","C","Paris","FR",48.85661,2.35222,192,186
"1445",548041297,"JAlbertSmith","T","Kansas City, MO","US",39.09973,-94.57857,10,59
"1446",548419154,"MajinStu","C","Michigan","US",44.31484,-85.60236,364,281
"1447",550149812,"ADMGinger","C","","",0,0,539,502
"1448",551316487,"HarvardWinters","C","New York, NY","US",40.71278,-74.00594,243,182
"1449",551335832,"JulieEveretts","C","","",0,0,53,13
"1450",551465543,"diva_librarian","C","","",0,0,134,455
"1451",551645648,"Lisaann525","C","","",0,0,26,27
"1452",551964753,"jacadere","T","","",0,0,4,63
"1453",552143075,"edaleman1","C","","",0,0,2,5
"1454",553041661,"tacy_trump","C","Tempe, Arizona","US",33.42551,-111.94001,80,119
"1455",553191911,"chwd101","C","California","US",36.77826,-119.41793,572,465
"1456",553279023,"SunSprite_","C","USA","US",37.09024,-95.71289,21,30
"1457",554497503,"drtpayz","C","Nevada/Utah","US",35.80539,-115.63046,935,1320
"1458",554736820,"TomBronco","C","ronkonkoma new york","US",40.80642,-73.12415,51,62
"1459",555790283,"BrownRtbrown","C","South Carolina, USA","US",33.83608,-81.16372,70,144
"1460",556445447,"imwilson2u","C","Atlanta, GA","US",33.749,-84.38798,94,80
"1461",559173750,"bobriceUSA","C","","",0,0,26,43
"1462",560486889,"FRudilosso","C","","",0,0,562,914
"1463",560796972,"DawnHunterton","C","","",0,0,35,15
"1464",560808150,"LizMossad","T","Florida, USA","US",27.66483,-81.51575,80,397
"1465",560874264,"poconopat","C","Pocono Mountains of N.E. PA.","US",41.71501,-75.56047,82,113
"1466",561455188,"SocialNetPromo1","T","Westlake Village, CA","US",34.14665,-118.80737,345,2022
"1467",561717732,"ElleMileti","C","","",0,0,120,236
"1468",562210783,"laroque_l","C","","",0,0,33,5
"1469",562436353,"t_barnes61","C","Sault Ste. Marie, ON. Canada","CA",46.52186,-84.34609,60,159
"1470",563072972,"BarryAllender","T","Callahan, FL","US",30.56218,-81.83066,115,181
"1471",563297478,"kimmybeyer","C","","",0,0,13,45
"1472",563407176,"Moxie210","T","","",0,0,114,213
"1473",564648532,"rokija7","C","","",0,0,168,221
"1474",564826059,"Ladybugcraven12","C","Gainesville, Tx","US",33.62594,-97.13335,76,283
"1475",565166408,"Rogain728Rose","C","West Hurley, NY","US",41.99731,-74.10486,56,322
"1476",566936555,"Jtk1961","C","Los Angeles, CA","US",34.05223,-118.24368,79,26
"1477",568587112,"MPayant","C","","",0,0,12,14
"1478",568698899,"Lori_McCormick","C","","",0,0,63,80
"1479",569589460,"zardeefonder","C","","",0,0,NA,NA
"1480",569612713,"dawalf","T","","",0,0,230,44
"1481",570306607,"yagerblasters","C","las vegas","US",36.16994,-115.13983,78,155
"1482",572805644,"FittedHickory","C","","",0,0,105,60
"1483",572951064,"PaulZimnik","T","Maryland, USA","US",39.04575,-76.64127,6,14
"1484",573107227,"Danky58Cecilia","C","California","US",36.77826,-119.41793,19,43
"1485",575837731,"FerrisFrank","T","Woodbury Heights, NJ","US",39.81706,-75.15518,113,271
"1486",576600452,"ewilso13","C","Newnan GA","US",33.38067,-84.79966,107,211
"1487",577660161,"Mona4523","C","","",0,0,426,573
"1488",578473052,"NSportswear","C","","",0,0,6,25
"1489",578573189,"BlaserJoan","C","","",0,0,31,12
"1490",580468417,"KPNelson17","C","","",0,0,250,1095
"1491",580883935,"Blauft","C","planet earf","GB",53.35702,-2.08536,11,30
"1492",581379553,"tooli65","C","FLORIDA","US",27.66483,-81.51575,143,70
"1493",581394315,"Chiefchuck24","C","Pennsylvania, USA","US",41.20332,-77.19452,32,81
"1494",582158348,"Ulfric74","C","Tidewater","US",44.41123,-123.90039,360,305
"1495",583240259,"Hipockets333H","C","","",0,0,1,1
"1496",583369592,"KathyPickowitz","T","United States","US",37.09024,-95.71289,14,110
"1497",584109670,"DrinaDoran","T","U.S.A.","US",37.09024,-95.71289,45,54
"1498",584111641,"mlabs88","T","United States","US",37.09024,-95.71289,8,61
"1499",584350121,"stelliet","C","","",0,0,142,135
"1500",584453926,"KevinHarley5","C","Saratoga Springs, Utah","US",40.33019,-111.90449,488,891
"1501",584788992,"JereeGeeStavich","T","Canfield, Ohio","US",41.02506,-80.76091,599,1962
"1502",586785267,"TtBees","C","tampabay ","US",27.76338,-82.54367,38,59
"1503",588043152,"amfyellow12","C","R.I.T","US",41.58009,-71.47743,344,270
"1504",588265402,"AquilineMagda","T","Greenville, SC","US",34.85262,-82.39401,550,344
"1505",588590334,"SimpsonDru","C","","",0,0,8,10
"1506",589278931,"ThomasAsbellsr","C","Powellsville, N.C.","US",36.22571,-76.93301,113,35
"1507",590439684,"tbruno1323","C","","",0,0,8,24
"1508",590651831,"TonyCapone4","T","","",0,0,77,288
"1509",591033031,"VincentMazo","C","","",0,0,6,8
"1510",591401266,"Canyonslayer73","C","Los Angeles","US",34.05223,-118.24368,154,950
"1511",592481591,"WalzBarb","C","","",0,0,21,95
"1512",593726287,"Incazzato2015","C","Illinois, USA","US",40.63312,-89.39853,254,138
"1513",594663070,"bbixby224","C","","",0,0,7,39
"1514",595827420,"williamgardanis","C","","",0,0,57,47
"1515",596007661,"ChrisGordoLFD","T","","",0,0,26,110
"1516",596146518,"SSTT0816","C","United States","US",37.09024,-95.71289,73,60
"1517",596193642,"JCMac65","T","Woodstock, GA","US",34.10149,-84.51938,616,914
"1518",599406008,"AKMessiah","C","Alaskan in Alabama","US",34.73804,-86.6142,191,165
"1519",599517951,"Puddy_K","T","NY","US",40.71278,-74.00594,195,676
"1520",599538614,"jinycjy","C","Manhattan, NY","US",40.78306,-73.97125,24,120
"1521",600193875,"OCCARDS","C","FLORIDA","US",27.66483,-81.51575,429,559
"1522",600247230,"rah_vapes","C","","",0,0,57,158
"1523",601059917,"Abe_Money","C","New Castle, DE","US",39.66204,-75.56682,21,4
"1524",604749728,"daleytom8","C","","",0,0,22,74
"1525",608815944,"DavidFrontDoor","C","Chicago, IL","US",41.87811,-87.6298,25,17
"1526",609566238,"novosti7","C","","",0,0,NA,NA
"1527",611092288,"ArnWatters","T","","",0,0,12,15
"1528",612681531,"SGrulaw","C","","",0,0,14,53
"1529",613672058,"MeanyJohn","C","Point Pleasant, New Jersey","US",40.08317,-74.06819,498,994
"1530",614136386,"Venky3812","C","","",0,0,157,114
"1531",614791130,"chriswyoillini","C","","",0,0,27,290
"1532",620282806,"jeannieiii","C","Bryan Texas, USA","US",30.67436,-96.36996,7,31
"1533",620303747,"LoganDiScanio","T","","",0,0,506,422
"1534",623037999,"MattH1105","C","","",0,0,165,383
"1535",625067096,"BrownColten","C","","",0,0,266,54
"1536",625834837,"TomarraBurns","C","Easley, SC","US",34.82984,-82.60152,59,35
"1537",627083707,"MAGATRUMP2020","C","","",0,0,47,169
"1538",627586031,"x4PITTS1BURGH2x","C","Pittsburgh PA","US",40.44062,-79.99589,46,10
"1539",628545385,"carlawcakes","C","United States","US",37.09024,-95.71289,133,160
"1540",628636238,"rottroh13","C","Connecticut, USA","US",41.60322,-73.08775,48,105
"1541",630998450,"Berger960","C","","",0,0,133,93
"1542",632192806,"SylviaAntonio","T","Texas, USA","US",31.9686,-99.90181,404,788
"1543",632388638,"djhw500","T","Northshore","US",29.78448,-95.22145,49,81
"1544",632472748,"brianrorke1","C","White Bear Lake, MN","US",45.08538,-93.00815,78,71
"1545",633178050,"humyak1422","C","","",0,0,22,150
"1546",633752714,"DonnaDeefer","T","","",0,0,30,279
"1547",634653428,"CoCo_Bean_85","C","Orlando, FL","US",28.53834,-81.37924,147,1042
"1548",634700204,"wfmccl","C","Planet Earth","GB",53.35702,-2.08536,732,476
"1549",701422857,"TPaginton","C","Great Britain ","GB",55.37805,-3.43597,11,3
"1550",701423944,"bwill61458","C","","",0,0,12,72
"1551",703041024,"R_A_1N_B0W_DAHS","T","","",0,0,NA,NA
"1552",703074091,"dad45826","C","","",0,0,59,246
"1553",703837321,"mach3Jake","C","","",0,0,69,80
"1554",704407358,"tamay464","C","","",0,0,10,39
"1555",705691891,"taylorrussin","C","","",0,0,377,307
"1556",707089945,"mkb123abc","C","","",0,0,62,154
"1557",707132776,"RokafellaDarv","C","Andromeda","US",33.64005,-117.80657,434,175
"1558",707242161,"Hayes1954Hayes","C","","",0,0,40,129
"1559",707404135,"VickiKrupnikoff","C","","",0,0,24,127
"1560",708542062,"CuomoJudy","C","","",0,0,195,195
"1561",708620519,"Mgasp312","T","","",0,0,32,49
"1562",709498740,"Munster1029","C","","",0,0,206,168
"1563",711061769,"easchilling6767","C","Independence, LA","US",30.63547,-90.50092,19,45
"1564",711183771,"hopkgage18","C","","",0,0,44,143
"1565",711941233,"chrisjolie1","T","Cleveland ","US",41.49932,-81.69436,64,62
"1566",712627218,"rembrandt208","C","Wake Up America. USA","US",28.34263,-81.29438,89,167
"1567",713404038,"00TRex","C","","",0,0,10,30
"1568",714235303,"salinasdeoro","T","Camton, NH USA","US",43.82246,-71.64406,834,2249
"1569",715204651,"pugloveriam","C","","",0,0,31,223
"1570",718177211,"BrandonNKersey","C","","",0,0,46,54
"1571",718412454,"jerrysanchez07","C","Lakewood, CO","US",39.70471,-105.08137,120,393
"1572",718425343,"davidtheman10","C","California, USA","US",36.77826,-119.41793,24,78
"1573",718812570,"WesBroadbent","C","Newport, NY","US",43.1859,-75.01432,153,218
"1574",719355295,"ShawnDkMaloney","C","","",0,0,82,143
"1575",719691159,"xxXCrossfireXxx","C","The Earth","US",34.23314,-102.41075,335,224
"1576",719777607,"MichaelConyer","T","Nashville, TN","US",36.16266,-86.7816,21,25
"1577",722656615,"myefil22","T","","",0,0,129,261
"1578",724603880,"barblarkin","C","North Carolina","US",35.75957,-79.0193,60,178
"1579",727596258,"twdjr","C","Connecticut","US",41.60322,-73.08775,38,54
"1580",730002108,"boyntonward","C","","",0,0,156,51
"1581",731483562,"863956","C","","",0,0,240,519
"1582",731888574,"GailRenwick","C","","",0,0,163,328
